StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q252_1,Q252_2,Q252_3,Q253_1,Q253_2,Q253_3,Q255_1,Q255_2,Q255_3,Q256_1,Q256_2,Q256_3,Q257_2,Q257_3,Q257_4,Q258_1,Q258_2,Q258_3,Q156_First Click,Q156_Last Click,Q156_Page Submit,Q156_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-27 05:55:05,2020-04-27 06:09:45,IP Address,92.119.183.240,100,880,True,2020-04-27 06:09:45,R_z1EmVfhaiZoS56V,,,,,29.772003173828125,-95.36440277099609375,anonymous,EN,0,0,80.349,0,"Yes, I understand and consent",40.095,89.989,91.1,3,6.483,6.483,29.252,1,468000,588000,776900,34,28,15,468000,588000,776900,24,13,9,1400,1600,1800,20,17,17,102.196,250.022,250.988,34,A1MUJXYBQ7HOTX,43,Male,,77002,Donald Trump,Advanced Degree,High school,1,English,9.449,52.015,60.172,11,Much Better,Very Good,Several days,Nearly every day,4.451,16.052,17.532,4,-1,2,0,0,0,0,-1,5.227,43.01,43.978,7,3,3,4,4,4,4,2,5,10.89,49.68,50.592,9,2,5,5,3,5,3,6,6.479,22.883,24.544,7,No,4,4,0,86,70,30,15,4 months+,3000,3.268,49.903,57.053,16,12.758,37.686,38.604,5,New York Times,30,Yes,I agree a lot,Somewhat Approve,9.31,9.31,10.169,1,10,I have copied my completion code.,7618
2020-04-27 07:48:57,2020-04-27 07:55:59,IP Address,12.218.182.74,100,421,True,2020-04-27 07:55:59,R_Xj5HIZfRL749Vlv,,,,,27.7642974853515625,-80.601898193359375,anonymous,EN,0,0,6.58,0,"Yes, I understand and consent",1.841,2.897,3.201,3,38.282,71.113,76.133,2,398000,400000,405000,0,0,0,600000,605000,610000,0,0,0,12900,13100,13400,0,0,0,32.082,136.927,137.978,17,A2E2UARVOVDR9Y,35,Male,,33064,Donald Trump,Some college,High school,2,english,6.334,27.781,30.559,10,Neither better nor worse,Quite Good,Not at all,Not at all,3.002,9.507,10.246,7,-2,4,0,1,4,0,-1,4.947,27.754,30.37,7,6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely),5,4,6 (very often),8.28,33.325,34.566,13,1 (Strongly Agree),6,6,1 (Strongly Agree),4,1 (Strongly Agree),6,2.107,15.13,16.498,7,No,36,21,1,100,26,78,100,4 weeks,100000000,2.693,32.135,35.313,16,5.436,21.323,21.993,5,Other,36,Yes,I neither agree nor disagree,Strongly Disapprove,2.971,2.971,3.801,1,10,I have copied my completion code.,3820
2020-04-27 08:05:33,2020-04-27 08:08:54,IP Address,65.188.179.223,100,201,True,2020-04-27 08:08:55,R_1r0oiHVWYQO7O6n,,,,,36.1053009033203125,-79.87619781494140625,anonymous,EN,0,0,6.139,0,"Yes, I understand and consent",1.941,1.941,3.297,1,0,0,2.368,0,400000,450000,500000,48,46,45,450000,500000,550000,43,39,24,13000,15000,17000,30,26,30,31.108,74.812,75.89,16,AGWWUXDX6CI38,22,Female,,27409,Trump,4-year degree,4-year degree,1,English,4.905,20.937,24.587,8,Neither better nor worse,Quite Good,Several days,Several days,2.632,5.838,6.793,4,2,-2,1,1,-1,1,1,1.749,14.956,18.233,11,4,5,5,4,4,4,4,4,0.97,7.023,8.145,9,5,3,4,5,4,3,6,0.756,5.014,6.971,7,No,24,19,23,27,30,42,50,4 weeks,500,1.669,17.293,20.473,13,1.098,11.444,12.172,7,NBC News,8,Yes,I agree a little,Somewhat Disapprove,1.976,1.976,2.618,1,10,I have copied my completion code.,8756
2020-04-27 08:18:56,2020-04-27 08:26:49,IP Address,99.85.102.179,100,472,True,2020-04-27 08:26:49,R_1BXWf2CopH1BS2I,,,,,39.9568939208984375,-82.9644012451171875,anonymous,EN,0,0,44.276,0,"Yes, I understand and consent",2.29,2.29,3.581,1,0,0,8.421,0,60000,80000,110000,84,75,52,100000,120000,150000,46,27,20,18000,25000,37500,69,53,33,39.529,163.393,164.4,21,A3CTXWISODY7D8,42,Male,,43201,Donald Trump,2-year degree,High school,0,English,1.365,27.832,30.603,4,Slightly worse,Neither good nor poor,Nearly every day,More than half the days,3.733,12.315,13.619,4,-2,3,3,4,-1,-1,-3,3.77,37.308,38.857,9,6 (extremely good),6 (extremely good),6 (extremely good),6 (extremely good),4,6 (always prefer numbers),1 (always prefer percentages),6 (very often),2.642,23.693,24.565,10,7 (Strongly Disagree),3,6,6,1 (Strongly Agree),5,6,6.976,26.286,28.2,7,No,30,9,8,89,100,86,92,3 months,50000,2.266,40.883,56.901,14,6.276,24.695,26.222,7,New York Times,92,No,I disagree a little,Strongly Disapprove,2.82,2.82,3.837,1,10,I have copied my completion code.,9791
2020-04-27 10:30:49,2020-04-27 10:40:01,IP Address,138.162.0.43,100,552,True,2020-04-27 10:40:02,R_20ls5htAT1W2p7H,,,,,36.7646026611328125,-76.34079742431640625,anonymous,EN,0,0,4.782,0,"Yes, I understand and consent",1.499,1.499,2.193,1,0,0,17.453,0,575000,750000,1400000,62,85,52,5750000,7500000,14000000,32,42,23,18000,26000,46000,53,66,42,47.482,200.747,201.36,42,A184CT4AT79K9J,30,Male,,22443,Donald J Trump,4-year degree,4-year degree,1,english,4.964,26.427,30.673,9,Neither better nor worse,Quite Good,Not at all,Not at all,7.773,15.981,16.719,4,3,-3,-4,4,-3,3,3,4.618,36.633,38.456,16,5,5,6 (extremely good),6 (extremely good),5,4,3,4,9.137,46.137,47.018,10,6,5,4,6,3,5,6,5.199,17.775,18.101,9,Yes,2,1,1,50,9,76,63,3 months,2500000,1.926,45.005,55.648,21,5.2,22.045,23.053,5,ABC News,1,Yes,I agree a little,Somewhat Approve,2.764,2.764,4.059,1,10,I have copied my completion code.,7725
2020-04-27 12:50:47,2020-04-27 13:01:54,IP Address,73.1.138.120,100,666,True,2020-04-27 13:01:54,R_2wSHb0hO4y5TmSw,,,,,26.7180023193359375,-80.09889984130859375,anonymous,EN,0,0,98.399,0,"Yes, I understand and consent",2.58,3.54,4.537,2,0,0,9.251,0,600000,800000,950000,45,40,45,3000000,6000000,10000000,31,29,27,16000,22000,30000,45,41,35,65.117,242.933,244.353,30,AC680ARQG8IU1,31,Male,,33417,Donald Trump,4-year degree,Some college,0,English,5.688,25.833,28.963,9,Slightly Better,Quite Good,Nearly every day,Several days,3.186,16.651,17.46,7,1,-4,-1,3,-1,1,3,6.89,55.938,59.679,13,4,4,4,4,5,6 (always prefer numbers),1 (always prefer percentages),5,2.803,24.792,25.702,10,3,3,3,4,4,2,6,6.953,28.142,29.971,7,Yes,60,1,0,51,25,71,69,4 weeks,20000,2.912,74.994,77.148,19,5.359,38.585,40.949,15,Fox News,0,No,I agree a little,Strongly Approve,2.953,2.953,4.771,1,10,I have copied my completion code.,3058
2020-04-27 21:26:39,2020-04-27 21:34:53,IP Address,73.193.254.54,100,494,True,2020-04-27 21:34:54,R_2U56OaowFiKhGZT,,,,,40.8137054443359375,-74.1233978271484375,anonymous,EN,0,0,9.797,0,"Yes, I understand and consent",1.808,3.11,3.881,2,4.696,4.696,9.769,1,450000,520000,600000,79,86,85,500000,550000,625000,83,81,88,14570,16500,1850,89,84,85,2.094,139.05,139.679,50,A8EGN8I5H6VYL,25,Female,,07029,Trump,4-year degree,4-year degree,1,English,1.395,31.601,32.552,19,Slightly Better,Quite Good,Several days,Several days,3.788,14.527,15.69,4,-1,1,0,-1,1,-1,-1,38.009,59.296,60.378,9,3,5,5,5,5,6 (always prefer numbers),1 (always prefer percentages),6 (very often),4.341,32.312,33.499,14,5,2,4,5,2,5,6,78.813,95.782,98.346,10,Yes,35,16,18,85,80,98,99,2 months,50000,2.055,32.709,43.6,25,3.727,27.84,27.887,14,New York Times,81,Yes,I agree a little,Somewhat Disapprove,2.817,3.79,3.823,2,10,I have copied my completion code.,4536
2020-04-28 06:14:12,2020-04-28 06:17:55,IP Address,73.91.206.91,100,222,True,2020-04-28 06:17:55,R_2UXYfSsrRHmB5uS,,,,,35.251800537109375,-90.02469635009765625,anonymous,EN,0,0,26.73,0,"Yes, I understand and consent",1.939,1.939,2.669,1,0,0,1.039,0,41000,43000,44000,65,45,58,38420,37520,39410,54,62,49,10000,12000,12500,61,67,85,4.691,83.271,83.885,14,A2JJF5OFND2KL5,29,Female,,38127,trump,Some college,Some college,2,english,0.736,27.079,31.44,9,Slightly worse,Quite Poor,Nearly every day,More than half the days,0,0,4.453,0,0,0,0,0,0,0,0,1.211,6.866,7.753,10,5,6 (extremely good),6 (extremely good),5,5,6 (always prefer numbers),5,5,0,0,5.195,0,6,5,6,6,5,6,6,6.864,6.864,7.862,1,No,62,88,73,97,77,95,61,4 weeks,15000,2.864,21.313,21.688,18,1.635,8.276,9.381,8,Fox News,69,No,I neither agree nor disagree,Somewhat Approve,0.874,4.37,5.121,4,10,I have copied my completion code.,5116
2020-04-28 06:43:30,2020-04-28 06:51:25,IP Address,108.30.150.51,100,475,True,2020-04-28 06:51:28,R_3PKLaSo6oEkES4B,,,,,40.7653045654296875,-73.95890045166015625,anonymous,EN,2.839,2.839,3.948,1,"Yes, I understand and consent",7.423,8.283,9.188,2,0,0,9.264,0,410000,450000,500000,50,50,51,1000000,1500000,2000000,50,50,50,15000,17250,20000,50,50,50,10.733,194.351,194.916,32,AIOFZDV1SZ25O,32,Male,,10028,Donald Trump,Advanced Degree,2-year degree,0,English,7.381,31.302,34.362,12,Slightly Better,Quite Good,Not at all,Not at all,3.036,13.655,14.587,6,0,-1,1,-1,2,-1,0,3.632,28.861,29.531,12,5,5,6 (extremely good),6 (extremely good),4,4,3,5,2.718,37.767,38.624,14,4,5,5,4,5,3,6,6.454,29.956,30.782,9,Yes,50,1,1,90,10,95,95,4 weeks,25000,2.104,61.437,62.343,17,5.279,25.654,26.678,10,Other,0,No,I neither agree nor disagree,Somewhat Disapprove,2.247,2.247,2.979,1,10,I have copied my completion code.,8157
2020-04-28 08:59:12,2020-04-28 09:07:48,IP Address,161.249.147.124,100,515,True,2020-04-28 09:07:48,R_2B4gomM2QNDuACr,,,,,39.95440673828125,-75.16570281982421875,anonymous,EN,0,0,3.617,0,"Yes, I understand and consent",2.066,2.674,3.936,2,8.686,8.686,9.44,1,415000,480000,550000,30,30,30,500000,600000,700000,30,30,30,14000,17000,25000,41,41,41,10.717,223.126,223.825,33,AVVO41MC93HGA,36,Female,,25309,Trump,Advanced Degree,4-year degree,0,English,1.533,31.646,34.721,14,Slightly Better,Quite Good,Several days,Several days,2.718,10.645,11.649,5,-4,4,-4,-4,4,-4,-4,8.444,28.32,28.923,9,2,3,5,5,1 (not at all),6 (always prefer numbers),1 (always prefer percentages),4,3.216,64.285,64.969,11,3,6,6,5,6,5,6,10.804,33.861,34.684,9,No,5,1,1,0,6,91,92,4 weeks,25000,2.584,36.8,41.402,15,4.693,21.598,22.441,8,Other,0,Yes,I agree a little,Strongly Disapprove,2.789,2.789,3.592,1,10,I have copied my completion code.,7537
2020-04-28 11:15:38,2020-04-28 11:30:38,IP Address,24.63.184.49,100,899,True,2020-04-28 11:30:39,R_sGAKnQZNrScnl2p,,,,,41.7487945556640625,-72.61519622802734375,anonymous,EN,0,0,4.682,0,"Yes, I understand and consent",4.257,4.257,5.594,1,5.984,7.264,36.76,2,450000,600000,800000,71,82,81,500000,800000,1200000,78,78,79,20000,42000,60000,74,68,69,50.56,514.167,516.617,19,A376MIL4CLLH8R,37,Female,,06033,Donald Trump,4-year degree,Advanced Degree,1,English,2.103,57.006,63.092,11,Slightly Better,Quite Good,Nearly every day,More than half the days,5.381,17.997,20.194,4,1,-2,-4,-4,-4,3,1,5.469,52.503,53.267,14,4,4,5,5,6 (extremely),6 (always prefer numbers),1 (always prefer percentages),6 (very often),3.956,34.754,35.679,15,3,2,2,2,3,3,6,3.379,35.617,36.753,14,Yes,12,9,2,100,100,100,100,4 months+,1750000,2.916,37.986,47.588,21,2.992,30.002,31.053,12,New York Times,61,No,I agree a little,Somewhat Approve,5.651,5.651,6.493,1,10,I have copied my completion code.,6146
2020-04-24 15:23:36,2020-04-24 15:24:20,IP Address,73.146.127.200,13,43,False,2020-05-01 15:24:46,R_2h4ltE2Gkc81ZTP,,,,,,,anonymous,EN,0,0,7.766,0,"Yes, I understand and consent",6.976,6.976,9.21,1,0,0,20.152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699
2020-04-24 15:24:45,2020-04-24 15:26:48,IP Address,104.172.107.10,56,122,False,2020-05-01 15:26:56,R_2rrzlVkRnxx7Zlc,,,,,,,anonymous,EN,0,0,9.657,0,"Yes, I understand and consent",3.62,3.62,4.583,1,0,0,2.121,0,850000,450000,150000,40,55,44,850000,850000,850000,41,40,42,850000,850000,850000,38,62,76,4.601,50.298,51.769,25,A29AZPWM06ZQC6,25,Male,,90201,Trump,4-year degree,4-year degree,25,English,5.737,29.08,33.028,9,Slightly worse,Neither good nor poor,More than half the days,Several days,1.921,4.869,6.385,4,1,3,2,4,2,3,2,1.901,8.217,9.954,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8163
2020-04-24 15:25:33,2020-04-24 15:28:48,IP Address,71.214.4.123,13,195,False,2020-05-01 15:28:57,R_erOqre7Kz9GhINH,,,,,,,anonymous,EN,0,0,3.309,0,"Yes, I understand and consent",2.679,171.477,172.212,5,4.186,11.066,17.336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6031
2020-04-24 15:29:07,2020-04-24 15:29:18,IP Address,205.213.50.254,13,10,False,2020-05-01 15:29:37,R_3m7zhHoQNhM4LX8,,,,,,,anonymous,EN,0,0,2.598,0,"Yes, I understand and consent",1.803,1.803,2.434,1,0,0,4.248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7142
2020-04-24 15:57:17,2020-04-24 15:57:51,IP Address,66.24.87.9,13,34,False,2020-05-01 15:58:00,R_3J3ZYHURp82Uouo,,,,,,,anonymous,EN,3.051,3.051,14.581,1,"Yes, I understand and consent",3.792,5.57,6.568,3,0,0,11.514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175
2020-04-24 16:08:35,2020-04-24 16:09:22,IP Address,108.5.148.222,13,47,False,2020-05-01 16:09:49,R_ThMOl08cbyH8Rrz,,,,,,,anonymous,EN,0,0,11.602,0,"Yes, I understand and consent",1.053,2.813,3.787,4,23.605,29.729,30.583,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6445
2020-04-24 15:44:06,2020-04-24 16:09:44,IP Address,172.58.207.102,13,1537,False,2020-05-01 16:10:16,R_11hcdcHoylzWji5,,,,,,,anonymous,EN,0,0,44.819,0,"Yes, I understand and consent",1.29,2.841,3.48,4,0,0,68.171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5762
2020-04-24 16:36:55,2020-04-24 16:46:55,IP Address,23.117.40.62,98,599,False,2020-05-01 16:47:00,R_poN4wdlcvfu0hCV,,,,,,,anonymous,EN,0,0,23.371,0,"Yes, I understand and consent",3.146,3.146,4.275,1,0,0,8.609,0,1301,9197,68211,49,39,27,1500,10000,75000,67,57,52,38,150,1027,48,37,29,56.639,177.323,178.698,24,A1EDN55K4IF2GD,60,Male,,32084,Donald Trump,4-year degree,4-year degree,1,English,7.9,39.076,45.148,11,Slightly Better,Quite Good,Several days,Not at all,7.74,24.092,28.933,6,4,-4,-4,4,-4,4,-4,25.222,56.619,58.828,8,2,2,5,4,3,2,2,4,3.796,50.887,52.278,8,4,6,6,5,6,2,6,4.766,20.93,22.621,7,No,40,29,3,82,32,60,51,1 week,10000,35.609,119.352,126.122,11,2.695,33.5,34.312,6,Other,10,Yes,I agree a little,Strongly Approve,3.569,3.569,4.586,1,9,,2108
2020-04-24 19:57:55,2020-04-24 19:59:11,IP Address,172.9.59.168,13,75,False,2020-05-01 19:59:21,R_1FLYPbvEnSHyvLJ,,,,,,,anonymous,EN,0,0,44.714,0,"Yes, I understand and consent",5.52,5.52,7.165,1,0,0,6.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9240
2020-04-25 02:15:02,2020-04-25 02:15:55,IP Address,76.84.20.202,13,52,False,2020-05-02 02:16:28,R_2eQgGdueyh7LBK6,,,,,,,anonymous,EN,0,0,37.192,0,"Yes, I understand and consent",3.618,3.618,4.634,1,0,0,2.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467
2020-04-25 04:05:57,2020-04-25 04:08:20,IP Address,196.247.50.68,13,142,False,2020-05-02 04:08:36,R_1f3Kj4mkO6fMyzC,,,,,,,anonymous,EN,74.739,74.739,75.411,1,"Yes, I understand and consent",2.569,2.569,3.775,1,0,0,2.055,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4323
2020-04-25 05:43:36,2020-04-25 05:44:23,IP Address,67.172.223.199,13,47,False,2020-05-02 05:44:42,R_3mZcb9kjfETHzmV,,,,,,,anonymous,EN,0,0,4.622,0,"Yes, I understand and consent",2.742,2.742,4.011,1,0,0,6.138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571
2020-04-25 06:15:51,2020-04-25 06:17:08,IP Address,172.58.107.71,13,77,False,2020-05-02 06:17:55,R_3JwKsAeO0NtDp88,,,,,,,anonymous,EN,0,0,10.918,0,"Yes, I understand and consent",2.32,2.32,3.631,1,0,0,58.724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5664
2020-04-25 06:39:08,2020-04-25 06:41:29,IP Address,72.204.64.62,13,140,False,2020-05-02 06:41:37,R_yJbzC0qxm7jJANr,,,,,,,anonymous,EN,0,0,10.696,0,"Yes, I understand and consent",1.082,118.465,119.3,5,0,0,7.593,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9067
2020-04-25 07:36:03,2020-04-25 07:40:25,IP Address,47.151.5.84,13,262,False,2020-05-02 07:40:50,R_12LMlRwxe7F4SlZ,,,,,,,anonymous,EN,0,0,5.739,0,"Yes, I understand and consent",20.867,30.049,31.576,3,0,0,10.423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9015
