StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,Q3,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,Q154_First Click,Q154_Last Click,Q154_Page Submit,Q154_Click Count,Q252_1,Q252_2,Q252_3,Q253_1,Q253_2,Q253_3,Q255_1,Q255_2,Q255_3,Q256_1,Q256_2,Q256_3,Q257_2,Q257_3,Q257_4,Q258_1,Q258_2,Q258_3,Q156_First Click,Q156_Last Click,Q156_Page Submit,Q156_Click Count,MTurk_ID,Age,Gender,Gender_4_TEXT,Zip_Code,Q129,Ed_Level,Ed_Level_Mom,Q165,Q166,Q158_First Click,Q158_Last Click,Q158_Page Submit,Q158_Click Count,health_stat_age_1,general_health_1,gen_anxiety_1,depression_1,Q159_First Click,Q159_Last Click,Q159_Page Submit,Q159_Click Count,Conserv_scale_1,Conserv_scale_2,Conserv_scale_3,Conserv_scale_4,Conserv_scale_5,Conserv_scale_6,Conserv_scale_7,Q160_First Click,Q160_Last Click,Q160_Page Submit,Q160_Click Count,Numeracy_1,Numeracy_2,Numeracy_3,Numeracy_4,Q124_1,Q125_1,Q126_1,Q127_1,Q161_First Click,Q161_Last Click,Q161_Page Submit,Q161_Click Count,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q162_First Click,Q162_Last Click,Q162_Page Submit,Q162_Click Count,know_someone,prob_of_contract_1,Q133_1,Q132_1,corona_news_1,corona_anxious_1,past_social_iso_1,futur_social_iso_1,Q167_1,Q168,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,news,income_down_1,essential_worker,optimism_1,trump_approval_1,Q164_First Click,Q164_Last Click,Q164_Page Submit,Q164_Click Count,Effort_1,Q41,Random ID
2020-04-07 16:38:13,2020-04-07 16:45:44,0,73.173.79.140,100,450,1,2020-04-07 16:45:44,R_2aIGealiIwfgQMB,,,,,38.8325042724609375,-76.9980010986328125,anonymous,EN,0,0,15.625,0,1,2.691,2.691,4.507,1,0,0,1.544,0,4,2,4,53,49,65,2,3,1,65,55,67,3,2,3,84,92,89,99.322,132.199,133.13,14,A3M9ZOPLZIQ2A,30,2,,95014,Donald trim,5,4,30,English,1.418,74.563,76.99,14,4,5,3,2,1.333,7.828,8.916,6,2,3,2,2,3,2,3,1.574,9.127,10.592,9,5,4,5,6,5,6,5,6,1.828,15.152,16,9,6,5,8,6,5,6,6,1.341,6.365,8.406,7,1,88,71,94,77,92,76,94,6,5,1.217,98.599,105.638,12,3.961,12.998,17.775,6,2,80,1,4,4,1.611,2.768,3.423,2,9,1,1627
2020-04-07 16:37:46,2020-04-07 16:45:57,0,99.50.120.190,100,490,1,2020-04-07 16:45:57,R_pavffoRrwedUOEF,,,,,29.295501708984375,-94.79599761962890625,anonymous,EN,0,0,10.352,0,1,3.848,16.023,17.135,4,2.404,10.116,13.829,3,525000,732000,10240000,20,10,5,1723000,2540000,3780000,10,5,2,16700,21400,28600,20,10,5,3.793,212.407,213.827,32,A2WLGVXAVT2XTR,60,2,,77550,Trump,3,2,1,English,5.48,32.217,34.778,13,1,2,1,1,4.105,10.081,11.475,4,4,-2,-4,4,-4,4,4,3.436,21.724,24.049,8,4,6,6,6,4,2,1,4,2.284,14.54,15.349,8,2,5,4,1,8,1,6,2.168,18.568,20.125,7,2,20,5,1,100,0,100,100,4,300000,3.083,61.145,65.911,12,2.65,15.938,18.588,5,3,0,1,5,3,3.199,3.199,4.027,1,10,1,3018
2020-04-07 16:35:06,2020-04-07 16:46:19,0,216.19.203.200,100,673,1,2020-04-07 16:46:20,R_2TKMMRql2Hybwr7,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,28.833,28.833,31.037,1,1,4.33,4.33,6.754,1,5.498,34.038,36.35,2,1301,9197,68211,44,65,95,1301,9197,68211,65,78,92,38,150,1027,25,49,84,9.08,266.097,268.467,34,A2U2FNR6VFP60,29,2,,90201,donald trump,5,5,3,english,3.829,58.282,69.419,9,5,3,3,4,3.482,21.133,22.401,4,1,2,3,3,3,3,3,2.966,20.486,22.513,11,6,5,6,5,5,6,5,6,2.385,19.263,20.368,8,8,6,8,6,8,6,6,4.825,17.023,19.187,7,2,74,84,85,85,88,93,89,5,38000,7.542,56.716,78.867,13,2.753,24.536,27.051,7,1,79,1,5,3,5.402,5.402,6.537,1,9,1,1636
2020-04-07 16:26:11,2020-04-07 16:46:55,0,108.73.100.50,100,1244,1,2020-04-07 16:46:55,R_3R2DFaqpPxsfKHF,,,,,34.0767059326171875,-118.18019866943359375,anonymous,EN,0,0,5.867,0,1,6.497,6.497,8.532,1,14.673,16.659,24.42,2,430000,500000,530000,51,52,53,520000,600000,640000,51,52,53,17000,19000,21000,51,51,52,133.019,664.473,665.933,32,A3F4BE229KYG3S,55,1,,90032,Donald Trump,3,2,13,Japanese,1.414,39.26,49.226,10,3,3,1,1,5.705,31.494,32.853,4,-1,4,-2,-3,0,-1,-1,7.812,77.591,79.605,8,6,6,6,6,6,5,5,6,5.896,56.429,57.943,10,2,2,2,2,2,2,6,7.561,66.753,67.928,11,2,10,1,1,100,100,92,93,7,50000,4.144,129.112,138.731,14,5.74,67.181,69.459,9,3,21,2,4,1,5.121,5.121,8.655,1,10,1,2505
2020-04-07 16:36:12,2020-04-07 16:47:07,0,65.27.109.126,100,654,1,2020-04-07 16:47:07,R_cDabFciueIin5Nn,,,,,44.2682037353515625,-88.4264984130859375,anonymous,EN,0,0,3.373,0,1,2.828,3.881,4.955,2,0,0,11.482,0,"480,000","540,000","600,000",50,25,5,"500,000","575,000","620,000",35,10,3,"17,700","23,000","27,500",25,5,1,1.928,324.211,326.831,47,A1UBV2NP7OVDVV,40,2,,54911,Trump,5,4,1,English,4.126,42.701,48.699,13,2,1,2,1,3.267,11.765,13.489,5,-4,4,-2,-4,0,-1,-4,7.264,44.67,50.964,10,5,6,6,6,5,6,1,6,2.132,24.699,26.624,11,5,5,6,5,4,4,6,5.85,24.676,27.043,10,2,3,1,1,90,50,100,100,5,"30,000",2.181,62.228,67.535,16,1.716,36.213,50.26,10,6,0,1,5,1,2.501,2.501,5.318,1,9,1,9979
2020-04-07 16:37:14,2020-04-07 16:47:28,0,172.58.155.250,100,613,1,2020-04-07 16:47:29,R_5BK2hFZ9GGmOOl3,,,,,35.2425994873046875,-80.740997314453125,anonymous,EN,0,0,10.19,0,1,2.669,2.669,3.457,1,0,0,11.638,0,"395,000","395, 312","395, 287",56,15,5,"395, 603","395, 461","395, 107",30,15,5,"12, 788","12, 812","12, 817",14,5,2,73.113,333.847,334.888,26,A2DSSNN45FH4PG,54,1,,35210,Donald Trump,3,2,2,English,5.154,30.929,43.034,9,3,3,2,2,6.074,15.225,16.479,4,2,-1,0,0,0,-1,0,5.423,31.198,32.559,9,2,1,3,5,5,6,1,5,2.609,19.865,20.911,8,1,8,2,1,6,2,6,3.778,19.098,20.127,7,2,1,1,1,60,84,94,96,5,128,2.502,43.101,51.545,10,7.795,32.619,40.993,5,4,0,2,4,3,2.438,2.438,3.303,1,9,1,9754
2020-04-07 16:31:42,2020-04-07 16:47:38,0,99.118.72.111,100,955,1,2020-04-07 16:47:38,R_270Se6xPZzyc63I,,,,,35.160003662109375,-89.77680206298828125,anonymous,EN,0,0,140.461,0,1,443.268,443.268,444.295,1,0,0,1.544,0,7,4,5,85,78,87,7,8,6,96,61,87,9,7,5,83,76,92,8.067,35.075,62.302,5,A3D220N3GKA5CB,30,2,,38018,Donald trump,5,5,6,English,1.403,62.402,69.344,23,5,4,3,4,1.854,7.818,8.746,6,3,2,3,2,1,3,2,2.783,22.88,23.585,19,5,6,4,5,5,6,6,5,1.563,14.444,17.512,9,1,3,2,2,1,2,6,2.723,20.791,26.163,11,2,80,90,76,88,83,91,81,6,4,2.909,84.861,87.536,23,2.274,12.505,19.775,8,3,88,1,4,4,1.427,1.427,2.171,1,9,1,8054
2020-04-07 16:40:41,2020-04-07 16:48:03,0,75.68.6.128,100,442,1,2020-04-07 16:48:03,R_2dZnVOB3oDNW1FY,,,,,42.913299560546875,-71.06390380859375,anonymous,EN,0,0,23.732,0,1,1.845,1.845,2.521,1,6.53,6.53,6.888,1,403030,423000,450000,8,5,6,500000,590000,620000,11,6,6,14000,18050,22000,5,5,4,39.542,210.442,211.438,23,AVU1N78F92K93,29,2,,03811,Trump,4,4,1,English,0.901,2.252,24.728,3,2,2,2,1,0,0,9.361,0,2,-3,2,3,-1,0,2,2.374,20.65,20.844,12,2,3,2,2,5,6,1,5,0,0,17.308,0,6,3,4,3,2,2,6,7.483,50.934,52.227,9,1,5,2,1,67,27,100,93,7,10000,3.911,33.604,36.988,13,2.859,13.739,14.277,5,1,1,2,5,2,5.277,5.277,5.661,1,10,1,2012
2020-04-07 16:37:20,2020-04-07 16:48:17,0,184.91.205.242,100,657,1,2020-04-07 16:48:18,R_1irmHrIEOvMJ2DG,,,,,29.0247039794921875,-80.95839691162109375,anonymous,EN,0,0,15.132,0,1,11.318,21.726,23.106,5,0,0,12.432,0,528400,794500,101204,60,54,51,528200,793600,101100,65,60,55,15890,22645,41200,60,55,50,6.934,264.151,265.283,60,A1DUH3RLI00YQM,75,2,,32141,Donald Trump,5,2,2,English,2.674,47.617,53.301,14,2,2,1,1,6.057,19.086,20.255,7,-1,-2,2,0,-1,1,1,8.866,45.536,46.856,11,5,5,5,5,5,6,1,6,5.163,33.543,34.922,13,4,5,5,3,5,3,6,6.159,37.129,38.376,10,1,5,5,2,92,83,97,99,5,15433,3.066,57.759,64.577,15,6.187,39.568,40.794,12,10,53,2,5,1,4.848,4.848,7.643,1,10,1,5849
2020-04-07 16:24:40,2020-04-07 16:50:25,0,98.121.75.153,100,1544,1,2020-04-07 16:50:25,R_1n0dOK79pIswdkY,,,,,36.1053009033203125,-79.87619781494140625,anonymous,EN,0,0,411.587,0,1,10.433,10.433,12.297,1,0,0,28.351,0,430000,470000,510000,72,75,76,430000,465000,500000,71,66,64,14050,15800,17500,79,66,60,58.799,395.284,396.528,121,A2Z6PZ1CYD8NQP,43,1,,27410,Donald Trump,5,1,9,English,7,86.115,93.795,21,2,2,2,2,29.088,53.612,55.878,4,1,2,1,2,1,-2,2,11.446,92.689,94.169,11,6,6,6,6,5,6,1,5,2.521,56.956,58.188,9,8,3,2,6,2,4,6,3.749,31.817,33.057,8,2,1,1,1,92,83,99,94,7,20000,3.655,266.114,277.624,18,2.861,42.676,44.693,8,12,29,1,5,3,5.299,5.299,7.228,1,9,1,7740
2020-04-07 16:31:12,2020-04-07 16:50:36,0,50.25.69.85,100,1163,1,2020-04-07 16:50:36,R_2QEOYq9ZAbRt9S3,,,,,37.86419677734375,-82.3740997314453125,anonymous,EN,0,0,8.209,0,1,2.554,2.554,3.479,1,0,0,22.578,0,600000,700000,900000,18,20,19,500000,700000,1000000,13,14,10,40000,60000,70000,8,8,8,12.492,859.687,860.66,36,A1GKD3NG1NNHRP,60,1,,40502,trump,4,3,1,english,2.197,29.83,34.39,10,3,3,1,1,4.88,17.487,19.158,6,-4,4,-3,-4,4,-4,-4,2.601,60.928,61.866,22,2,4,4,4,6,6,2,6,6.445,26.853,28.027,17,5,5,6,6,3,6,6,6.036,27.877,30.091,15,2,61,90,43,84,90,89,85,7,1000,2.524,35.284,40.41,22,0.034,26.818,27.848,9,10,57,1,4,1,2.749,3.956,4.426,2,10,1,3073
2020-04-07 16:47:00,2020-04-07 16:51:22,0,68.101.143.242,100,261,1,2020-04-07 16:51:23,R_1otBAXUR1r45LZb,,,,,33.1165008544921875,-117.184600830078125,anonymous,EN,0,0,2.36,0,1,0,0,1.754,0,4.265,4.265,11.464,1,400000,420000,450000,11,6,2,450000,480000,520000,4,5,5,13000,14000,15000,3,3,3,1.918,103.42,104.569,16,A2CWJRAEFZ44HU,35,2,,92078,trump,3,5,1,english,1.928,22.953,24.857,3,3,2,2,2,0,0,11.364,0,-4,4,4,-4,4,-4,-4,2.286,16.079,16.599,8,1,1,1,1,1,3,3,3,0,0,13.802,0,6,8,8,8,1,6,6,0,0,11.612,0,2,19,5,3,52,42,94,89,5,3000,1.652,22.142,27.936,10,3.482,13.232,13.663,5,5,0,1,4,1,0,0,5.071,0,10,1,6750
2020-04-07 16:33:17,2020-04-07 16:51:51,0,173.244.44.4,100,1114,1,2020-04-07 16:51:52,R_2YY5U6v82rLdOSL,,,,,47.6092071533203125,-122.3314056396484375,anonymous,EN,25.992,25.992,46.992,1,1,4.801,4.801,6.285,1,0,0,13.601,0,400000,450000,500000,71,75,65,450000,500000,580000,73,74,75,20000,24000,28000,73,80,74,23.642,385.656,387.58,26,A28BGMSZT2H6LD,47,2,,98119,Donald Trump,6,5,3,English,29.846,78.492,85.372,9,2,1,1,1,7.569,21.869,23.355,4,4,4,-4,4,-4,-2,4,5.074,76.756,79.095,13,5,5,4,5,5,3,4,5,62.042,210.105,213.838,9,5,2,1,3,1,6,6,5.894,40.941,46.63,7,2,1,2,1,94,94,100,100,6,5000,3.297,117.24,125.187,10,4.023,34.463,35.589,6,12,1,1,5,2,4.066,4.066,5.197,1,10,1,9920
2020-04-07 16:42:19,2020-04-07 16:52:29,0,24.147.73.45,100,609,1,2020-04-07 16:52:30,R_3rTHIuSjzmio7L2,,,,,42.7239990234375,-71.47899627685546875,anonymous,EN,0,0,11.568,0,1,3.491,3.491,4.712,1,0,0,5.834,0,450000,550000,632000,60,49,38,450000,550000,632000,61,49,37,15000,17000,18888,50,45,41,91.697,254.298,256.599,16,A271V19C06841K,33,2,,03060,Trump,5,2,0,English,5.873,38.128,41.223,9,2,1,3,2,6.901,16.355,17.402,4,0,0,4,0,0,4,0,8.246,32.025,34.576,10,6,6,6,6,6,5,1,6,3.691,39.434,40.63,14,3,8,6,6,5,6,6,4.928,32.34,33.92,12,2,40,15,0,82,63,99,100,6,1000,2.944,57.757,65.419,14,2.592,62.242,63.2,11,4,65,2,5,3,3.396,4.542,5.063,2,10,1,4733
2020-04-07 16:26:19,2020-04-07 16:52:54,0,160.238.139.143,100,1595,1,2020-04-07 16:52:55,R_2dFQ8PjCBK9uUbO,,,,,17.216705322265625,-88.98329925537109375,anonymous,EN,0,0,927.91,0,1,232.735,232.735,233.642,1,23.476,25.891,29.093,2,1000000,2000000,5000000,100,100,100,10000000,20000000,50000000,100,100,100,20000,50000,100000,100,100,100,6.664,107.716,108.461,16,AW9EDKKC3T76Q,25,2,,65101,Donald Trump,5,4,1,English,3.189,23.461,25.698,9,1,1,1,1,4.552,40.068,41.045,6,4,0,-4,0,-4,0,4,7.895,56.105,74.188,12,6,6,6,6,6,6,1,6,1.925,20.09,20.778,15,8,8,8,8,1,8,6,1.897,21.618,25.83,14,2,0,0,0,100,0,100,100,4,100000000,1.931,33.304,45.073,14,1.731,27.059,28.338,9,10,0,2,5,1,2.948,2.948,4.509,1,10,1,8299
2020-04-07 16:47:24,2020-04-07 16:53:56,0,45.37.109.192,100,391,1,2020-04-07 16:53:57,R_2QMVq4QEMARXEmp,,,,,35.9152984619140625,-79.03859710693359375,anonymous,EN,0,0,4.452,0,1,4.439,4.439,5.322,1,0,0,10.563,0,500000,700000,900000,60,35,10,650000,900000,1100000,30,15,5,15000,20000,25000,20,10,2,64.288,155.899,156.964,14,AC53GS6RNZLVE,40,2,,27517,Donald Trump,5,5,0,English,4.341,25.649,29.278,8,3,2,2,1,4.458,12.525,13.295,4,-4,4,-4,-4,4,-2,-4,7.852,26.37,28.376,7,5,6,6,6,5,6,1,5,3.4,30.873,31.868,9,5,4,4,5,2,5,6,5.777,25.015,26.021,9,2,40,1,0,90,75,100,100,6,50000,1.785,34.927,43.911,10,5.322,19.992,21.01,5,10,0,1,5,1,3.256,3.256,4.161,1,10,1,5207
2020-04-07 16:35:28,2020-04-07 16:54:03,0,73.189.147.24,100,1114,1,2020-04-07 16:54:04,R_1rDfMoxjn2MEdJj,,,,,38.546295166015625,-122.8047027587890625,anonymous,EN,0,0,3.545,0,1,4.596,4.596,12.718,1,0,0,50.017,0,1000000,2000000,4000000,50,37,35,1200000,4000000,8000000,46,41,38,20000,40000,59000,44,39,39,56.486,607.769,609.123,19,APRZ7BR8C0ZMQ,56,2,,95446,Trump,5,2,0,english,1.071,33.439,36.946,10,3,3,2,2,4.604,19.451,20.438,4,-4,4,-1,-4,4,-3,-4,8.568,50.955,51.997,8,3,4,4,5,5,5,2,4,3.651,35.167,36.064,10,4,2,3,3,5,5,6,4.055,51.963,53.25,7,2,43,32,6,96,94,96,94,7,12000,7.008,135.671,145.967,13,1.705,52.359,53.411,5,12,36,1,4,1,11.671,11.671,13.278,1,10,1,8100
2020-04-07 16:47:56,2020-04-07 16:54:20,0,76.111.169.243,100,384,1,2020-04-07 16:54:20,R_41kB716jmAGRYRP,,,,,39.6732025146484375,-75.71209716796875,anonymous,EN,0,0,3.327,0,1,1.816,1.816,2.738,1,0,0,8.188,0,"400,000","410,000","420,000",71,61,53,"410,000","420,000","430,000",61,51,38,"13,000","14,000","15,000",43,31,15,19.875,147.528,149.455,22,A2K4VALEE25YZ4,21,1,,08638,Donald Trump,3,3,0,English,4.974,50.037,55.715,14,2,2,2,2,2.67,8.404,9.567,4,-3,3,0,3,3,0,-3,3.513,27.645,31.726,7,3,3,4,4,5,5,2,3,2.357,42.072,43.32,8,4,5,5,6,3,4,6,2.301,12.18,13.246,7,2,35,23,9,81,71,83,79,6,"3,000",3.157,25.334,28.821,13,3.135,17.205,18.286,5,1,1,2,3,2,3.056,3.056,4.284,1,10,1,3103
2020-04-07 16:31:10,2020-04-07 16:58:03,0,71.82.6.173,100,1613,1,2020-04-07 16:58:03,R_1269A2UEOJUZgVc,,,,,33.4680023193359375,-87.09239959716796875,anonymous,EN,0,0,2.658,0,1,0.742,15.878,16.646,4,0,0,0.973,0,400000,500000,600000,71,85,77,500000,700000,1000000,85,86,75,300000,350000,40000,58,45,59,0.501,101.213,101.999,43,A1CSHXVJJ8BPHH,227,2,,35064,Donald Trump,5,5,1,English,0.805,30.258,33.151,12,3,3,3,2,0.999,5.199,8.222,11,2,-1,1,-3,-1,1,0,0.697,8.948,15.95,15,4,4,4,4,3,3,4,3,0.886,21.882,22.709,14,5,5,4,5,4,5,6,12.945,34.51,36.903,9,1,60,73,58,42,51,74,61,5,35000,1.033,12.177,22.87,18,1.235,124.526,125.223,19,1,59,1,3,3,0.992,0.992,2.122,1,7,1,4372
2020-04-07 16:47:53,2020-04-07 16:58:13,0,174.128.246.10,100,619,1,2020-04-07 16:58:13,R_2DT5ptgoEDTngzN,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,0,0,55.766,0,1,2.242,3.328,4.369,3,0,0,10.7,0,40000,12700,410060,96,83,69,65,12,80,82,85,92,15,48,60,76,88,83,18.765,238.988,240.44,106,A3J29PSJGVCFJW,35,2,,26146,Donald Trump,6,6,35,English,1.682,55.822,58.057,40,1,1,2,2,5.291,11.217,12.128,8,1,1,1,2,1,-1,1,3.165,7.192,9.093,9,4,5,4,4,5,4,4,5,3.223,41.103,41.647,24,8,4,5,6,4,3,6,4.374,11.187,13.915,14,2,0,0,0,90,0,79,88,7,152,2.33,39.448,40.433,22,8.292,26.55,27.42,13,2,59,1,5,3,8.927,23.712,25.453,5,10,1,7120
2020-04-07 16:50:35,2020-04-07 16:59:51,0,73.214.206.210,100,556,1,2020-04-07 16:59:51,R_300OLIS1PmelCAL,,,,,40.4241943359375,-79.76580047607421875,anonymous,EN,0,0,5.403,0,1,7.939,7.939,20.135,1,0,0,21.983,0,450000,600000,750000,51,29,15,2000000,3000000,5000000,5,2,1,20000,28000,36000,3,2,2,93.16,207.88,209.692,19,AM2KK02JXXW48,42,2,,15146,trump,3,6,0,English,4.965,27.973,33.779,10,3,3,4,4,3.459,14.019,14.736,4,-3,4,1,-3,3,0,-3,15.571,51.02,52.516,9,6,6,6,6,6,5,5,6,2.736,22.232,22.958,9,3,2,3,3,3,2,6,9.861,25.325,26.429,7,2,2,1,1,20,61,100,95,7,50000,1.522,47.17,65.118,10,10.775,32.168,32.768,5,4,56,2,4,1,20.925,20.925,23.013,1,10,1,9755
2020-04-07 16:53:20,2020-04-07 17:00:09,0,67.11.219.222,100,409,1,2020-04-07 17:00:10,R_ac0EKChYnuFhEbv,,,,,29.5825958251953125,-98.4091033935546875,anonymous,EN,0,0,6.124,0,1,2.138,2.138,3.415,1,0,0,3.04,0,450000,500000,520000,87,55,31,1200000,1300000,1350000,55,42,30,13500,14500,15000,49,34,21,0.785,184.588,187.092,23,A2MKXI4KCRRI7Y,34,2,,78258,Donald Trump,6,6,0,English,0.802,16.862,21.87,8,1,1,1,1,1.684,11.06,14.076,7,1,2,-4,4,-4,4,4,4.281,26.317,31.797,8,6,6,6,6,6,6,1,6,2.369,20.973,21.617,8,5,1,1,1,1,4,6,5.136,23.447,24.483,11,2,0,0,0,50,0,100,100,3,35000,1.3,53.428,59.327,11,3.185,16.625,17.355,5,10,0,2,5,4,3.608,3.608,5.288,1,10,1,4586
2020-04-07 16:49:20,2020-04-07 17:00:27,0,24.239.76.23,100,666,1,2020-04-07 17:00:28,R_2YVByLM2s1AFq47,,,,,41.022003173828125,-80.66590118408203125,anonymous,EN,0,0,5.473,0,1,3.373,4.158,5.187,2,0,0,7.535,0,"510,000","605,000","660,000",30,25,20,"1,500,000","1,800,000","2,100,000",15,10,5,"18,000","24,000","30,000",35,30,25,61.467,355.303,356.183,35,A2SULQE4M8C3CM,41,2,,44514,"Donald Trump ",5,2,1,"English ",1.497,42.83,43.684,16,3,3,2,1,3.784,24.287,25.201,6,-3,4,0,-3,-1,0,-3,5.577,35.305,36.273,9,4,4,5,5,5,6,1,6,4.612,23.083,24.056,11,8,8,8,8,1,8,6,3.17,20.607,21.556,9,2,40,15,1,80,75,100,100,7,"6,000",2.516,73.714,74.562,19,7.384,31.355,32.1,9,5,0,2,3,1,2.559,2.559,3.521,1,10,1,7521
2020-04-07 16:37:18,2020-04-07 17:00:28,0,66.8.238.209,100,1389,1,2020-04-07 17:00:28,R_1mkicRy8RaUNNT8,,,,,21.28900146484375,-157.80279541015625,anonymous,EN,0,0,5.003,0,1,75.527,75.527,77.963,1,0,0,10.715,0,"600,000","900,000","1,400,000",60,55,50,"1,500,000","2,000,000","2,500,000",30,30,30,"20,000","30,000","40,000",50,55,60,107.951,794.779,802.448,57,A1I7H6RDJS4EKN,64,2,,96816,Donald Trump,3,3,2,English,8.496,51.888,58.251,10,3,3,1,1,4.517,24.033,27.03,4,-3,-2,-2,-2,0,0,1,3.25,74.932,76.513,11,5,5,5,5,5,6,1,6,5.156,41,42.836,8,2,2,2,2,4,4,6,7.009,37.8,41.348,9,2,10,5,1,80,70,99,99,7,"1,000,000",2.138,84.098,117.271,14,11.354,59.697,61.816,6,10,0,2,2,3,4.429,7.153,14.64,2,10,1,5084
2020-04-07 16:52:52,2020-04-07 17:01:34,0,38.146.55.76,100,521,1,2020-04-07 17:01:34,R_vNSvORyypqHzwOZ,,,,,42.3610992431640625,-71.0518035888671875,anonymous,EN,0,0,6.76,0,1,4.954,4.954,6.344,1,0,0,10.634,0,"395,000","395,000","395,000",50,50,50,"395,000","395,000","395,000",50,50,50,"12,692","12,692","12,692",50,50,50,1.617,151.856,159.421,35,A3MJCHFORYK0US,45,1,,02121,donald trump,4,2,3,english,4.416,60.583,67.149,11,1,1,1,1,7.356,16.668,18.039,4,2,-3,0,3,0,0,-2,8.165,43.783,44.744,12,3,3,3,3,1,1,6,3,4.17,33.449,34.385,13,6,6,6,6,6,4,6,4.075,28.059,30.271,9,2,0,0,0,62,40,91,90,3,"300,000",2.191,59.361,61.61,11,3.791,23.615,24.5,5,12,0,2,5,3,2.995,2.995,4.163,1,10,1,2934
2020-04-07 16:53:34,2020-04-07 17:02:06,0,108.34.225.234,100,511,1,2020-04-07 17:02:06,R_XiffeoNF4bwG76h,,,,,41.8307037353515625,-71.39820098876953125,anonymous,EN,0,0,4.652,0,1,8.647,8.647,10.628,1,0,0,18.887,0,550000,750000,1200000,50,30,20,800000,1500000,2500000,50,30,20,17000,27000,42000,40,20,10,36.709,188.497,191.196,13,A3KIDRWRKC7RI5,45,2,,02908,Donald Trump,6,2,1,English,8.161,31.385,35.024,9,3,3,3,1,3.442,16.075,18.101,5,-4,4,-2,-3,3,-1,-3,8.001,38.221,39.938,8,5,5,5,5,5,5,2,5,9.285,38.31,39.541,8,3,4,4,3,5,3,6,6.324,31.53,32.581,7,2,50,30,10,100,90,70,80,7,50000,2.113,42.903,56.431,11,5.6,32.573,34.414,5,4,0,1,4,1,3.95,3.95,5.548,1,10,1,9535
2020-04-07 16:49:48,2020-04-07 17:02:20,0,75.141.194.130,100,751,1,2020-04-07 17:02:20,R_TbEeAHdNONu1UIN,,,,,39.52490234375,-119.8130950927734375,anonymous,EN,0,0,281.13,0,1,2.415,2.415,3.484,1,0,0,3.679,0,500000,800000,1000000,80,80,80,1000000,1500000,2000000,80,80,80,20000,40000,60000,70,70,70,71.527,222.231,223.543,24,A2YTQDLACTLIBA,65,1,,89501,trump,5,6,0,english,7.847,29.072,32.625,9,2,1,3,2,3.826,10.666,11.624,5,-4,4,-1,-4,-4,-4,-4,5.133,27.995,28.923,8,5,5,6,6,6,6,1,6,3.11,20.605,21.4,10,5,1,2,5,1,3,6,4.909,25.9,27.8,8,2,75,50,35,100,100,100,96,6,55000,1.777,39.28,55.841,14,3.814,23.012,24.13,5,6,20,2,4,1,2.308,2.308,2.997,1,10,1,2787
2020-04-07 16:49:43,2020-04-07 17:03:53,0,63.152.10.63,100,849,1,2020-04-07 17:03:53,R_3HUOKf1PQfdukyP,,,,,41.6343994140625,-91.505401611328125,anonymous,EN,0,0,5.327,0,1,1.742,1.742,3.086,1,0,0,9.01,0,400000,402000,406000,0,0,0,401000,403000,408000,0,0,0,13400,14400,15000,0,0,0,250.754,532.763,533.821,25,A3UJSDFJ9LBQ6Z,43,1,,50703,Donald Trump,4,2,0,English,2.229,29.669,33.616,9,3,2,1,1,9.29,42.162,43.219,4,-3,4,-4,-4,0,0,-4,12.878,48.133,49.524,11,1,1,1,1,5,5,2,5,7.003,36.411,37.381,8,5,6,8,5,2,6,6,5.064,21,22.625,7,2,3,1,1,65,80,100,90,5,2000,2.343,43.927,52.132,11,8.146,23.194,24.099,5,4,0,2,4,1,6.298,6.298,7.29,1,10,1,5258
2020-04-07 17:00:59,2020-04-07 17:03:59,0,100.14.185.183,100,180,1,2020-04-07 17:04:00,R_33ChVCPCayR2WoN,,,,,40.036407470703125,-75.22190093994140625,anonymous,EN,0,0,15.392,0,1,0,0,1.337,0,0,0,0.872,0,2000,2000,2000,3,3,2,3000,2000,1000,1,2,1,200,200,200,1,2,2,0,0,18.96,0,A2L7S6RZOZ6NM9,27,2,,19136,Donald Trump,6,6,26,English,6.108,6.108,34.5,1,2,1,1,1,0,0,3.047,0,1,2,1,1,2,1,1,0,0,3.775,0,2,3,2,3,2,2,3,2,0,0,4.886,0,3,3,2,4,5,3,6,9.112,9.112,14.146,1,1,2,2,3,1,2,2,2,2,2000,0,0,40.835,0,0,0,8.856,0,2,2,2,5,4,0,0,1.55,0,4,1,4425
